Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1646525384.0729997,36878,0,0,,-0.2757,0.7067,-0.1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.0980542,36879,0,0,,-0.2737,0.7145,-0.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.123023,36880,0,0,,-0.2747,0.7106,-0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.1478057,36881,0,0,,-0.2727,0.7164,-0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.1728728,36882,0,0,,-0.2786,0.7126,-0.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.1976612,36883,0,0,,-0.2815,0.7145,-0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.2225454,36884,0,0,,-0.2854,0.7136,-0.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.2474103,36885,0,0,,-0.2854,0.7136,-0.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.2725768,36886,0,0,,-0.2795,0.7174,-0.1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.2981694,36887,0,0,,-0.2825,0.7145,-0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.323136,36888,0,0,,-0.2873,0.7165,-0.1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.3481295,36889,0,0,,-0.2922,0.7146,-0.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.3729324,36890,0,0,,-0.2931,0.7214,-0.1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.3979414,36891,0,0,,-0.297,0.7234,-0.1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.4227924,36892,0,0,,-0.3116,0.7235,-0.1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.4477065,36893,0,0,,-0.3096,0.7332,-0.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.4726534,36894,0,0,,-0.3058,0.7215,-0.1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.4975076,36895,0,0,,-0.3048,0.7244,-0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.5228367,36896,0,0,,-0.3116,0.7274,-0.1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.548207,36897,0,0,,-0.3155,0.7294,-0.1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.572286,36898,0,0,,-0.3116,0.7274,-0.1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.5982609,36899,0,0,,-0.3136,0.7254,-0.1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.6230545,36900,0,0,,-0.3146,0.7215,-0.1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.6480398,36901,0,0,,-0.3107,0.7264,-0.1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.6730645,36902,0,0,,-0.3029,0.7273,-0.1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.6979365,36903,0,0,,-0.3068,0.7234,-0.1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.7228925,36904,0,0,,-0.3087,0.7283,-0.1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.7476926,36905,0,0,,-0.3088,0.7264,-0.1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.7728252,36906,0,0,,-0.3097,0.7283,-0.1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.798671,36907,0,0,,-0.3107,0.7273,-0.1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.8223898,36908,0,0,,-0.3127,0.7264,-0.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.8482876,36909,0,0,,-0.3098,0.7254,-0.2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.8732321,36910,0,0,,-0.3107,0.7283,-0.2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.8981144,36911,0,0,,-0.3089,0.7234,-0.2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.922978,36912,0,0,,-0.3137,0.7283,-0.2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.948062,36913,0,0,,-0.3127,0.7293,-0.2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.9728265,36914,0,0,,-0.3128,0.7224,-0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525384.9978466,36915,0,0,,-0.3108,0.7244,-0.2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.022639,36916,0,0,,-0.3089,0.7253,-0.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.0484755,36917,0,0,,-0.306,0.7224,-0.2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.0725038,36918,0,0,,-0.3079,0.7253,-0.2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.0975075,36919,0,0,,-0.3079,0.7224,-0.2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.122352,36920,0,0,,-0.306,0.7224,-0.2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.1483462,36921,0,0,,-0.307,0.7233,-0.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.1731668,36922,0,0,,-0.307,0.7194,-0.2217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.19813,36923,0,0,,-0.308,0.7224,-0.2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.2234135,36924,0,0,,-0.3089,0.7224,-0.2208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.247902,36925,0,0,,-0.307,0.7214,-0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.2730167,36926,0,0,,-0.306,0.7214,-0.2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.2977176,36927,0,0,,-0.3099,0.7224,-0.2197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.3226752,36928,0,0,,-0.3118,0.7243,-0.2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.347807,36929,0,0,,-0.307,0.7223,-0.2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.3724928,36930,0,0,,-0.3041,0.7204,-0.2216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.3983712,36931,0,0,,-0.3012,0.7213,-0.2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.4233427,36932,0,0,,-0.3041,0.7243,-0.2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.4482117,36933,0,0,,-0.3031,0.7252,-0.2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.473167,36934,0,0,,-0.3021,0.7252,-0.2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.4979935,36935,0,0,,-0.2993,0.7184,-0.2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.5230958,36936,0,0,,-0.2973,0.7174,-0.2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.5478933,36937,0,0,,-0.2925,0.7164,-0.2211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.5728402,36938,0,0,,-0.2925,0.7164,-0.2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.5976334,36939,0,0,,-0.2984,0.7164,-0.2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.6226625,36940,0,0,,-0.2993,0.7184,-0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.6476173,36941,0,0,,-0.2983,0.7184,-0.2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.6725461,36942,0,0,,-0.2984,0.7184,-0.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.6983933,36943,0,0,,-0.3033,0.7174,-0.2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.7232568,36944,0,0,,-0.3022,0.7233,-0.2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.7481737,36945,0,0,,-0.3043,0.7164,-0.2503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.7730875,36946,0,0,,-0.3014,0.7174,-0.2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.7981386,36947,0,0,,-0.2945,0.7173,-0.2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.8229961,36948,0,0,,-0.2956,0.7134,-0.2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.8479166,36949,0,0,,-0.3032,0.7232,-0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.8729308,36950,0,0,,-0.3062,0.7193,-0.2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.897578,36951,0,0,,-0.3063,0.7164,-0.2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.9225492,36952,0,0,,-0.3053,0.7174,-0.2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.9475787,36953,0,0,,-0.3043,0.7203,-0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.9724188,36954,0,0,,-0.3034,0.7164,-0.2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525385.999231,36955,0,0,,-0.3034,0.7144,-0.2602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.023154,36956,0,0,,-0.3052,0.7213,-0.2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.0481339,36957,0,0,,-0.3063,0.7193,-0.2703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.072991,36958,0,0,,-0.3054,0.7115,-0.2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.0980444,36959,0,0,,-0.3014,0.7154,-0.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.1228006,36960,0,0,,-0.3005,0.7134,-0.2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.147815,36961,0,0,,-0.3033,0.7203,-0.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.1726968,36962,0,0,,-0.3073,0.7154,-0.2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.1977613,36963,0,0,,-0.3043,0.7222,-0.2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.2225804,36964,0,0,,-0.3034,0.7164,-0.2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.248661,36965,0,0,,-0.3025,0.7124,-0.2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.2722754,36966,0,0,,-0.3063,0.7164,-0.2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.2982552,36967,0,0,,-0.3034,0.7154,-0.2746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.3232584,36968,0,0,,-0.3102,0.7164,-0.2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.3481486,36969,0,0,,-0.3044,0.7134,-0.2779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.3730044,36970,0,0,,-0.3024,0.7193,-0.2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.3981073,36971,0,0,,-0.3035,0.7134,-0.2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.4228065,36972,0,0,,-0.3073,0.7183,-0.2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.4477181,36973,0,0,,-0.3102,0.7184,-0.2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.472643,36974,0,0,,-0.3103,0.7154,-0.2804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.497558,36975,0,0,,-0.3121,0.7193,-0.2816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.5224388,36976,0,0,,-0.3092,0.7242,-0.2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.5483036,36977,0,0,,-0.3045,0.7115,-0.2801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.573238,36978,0,0,,-0.3073,0.7222,-0.2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.598263,36979,0,0,,-0.3093,0.7183,-0.2859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.6231134,36980,0,0,,-0.3171,0.7174,-0.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.6480448,36981,0,0,,-0.3191,0.7184,-0.3029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.6730201,36982,0,0,,-0.3122,0.7183,-0.3026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.6978965,36983,0,0,,-0.3045,0.7134,-0.2978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.7227135,36984,0,0,,-0.3103,0.7173,-0.2981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.7476368,36985,0,0,,-0.3171,0.7213,-0.3028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.7728095,36986,0,0,,-0.3161,0.7252,-0.3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.7983708,36987,0,0,,-0.3161,0.7222,-0.3094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.8225029,36988,0,0,,-0.3152,0.7193,-0.3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.8483331,36989,0,0,,-0.3179,0.733,-0.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.8732674,36990,0,0,,-0.3229,0.7272,-0.3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.8983192,36991,0,0,,-0.322,0.7232,-0.3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.923013,36992,0,0,,-0.3151,0.7281,-0.3095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.9480731,36993,0,0,,-0.3142,0.7183,-0.3126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.9729009,36994,0,0,,-0.321,0.7232,-0.3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525386.9978664,36995,0,0,,-0.323,0.7223,-0.3186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.022942,36996,0,0,,-0.3201,0.7184,-0.3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.0475914,36997,0,0,,-0.322,0.7223,-0.3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.072681,36998,0,0,,-0.3239,0.7252,-0.3209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.0984201,36999,0,0,,-0.3278,0.7213,-0.3199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.1233962,37000,0,0,,-0.3257,0.734,-0.3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.1481988,37001,0,0,,-0.3162,0.7183,-0.3238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.1732514,37002,0,0,,-0.3182,0.7164,-0.3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.1981795,37003,0,0,,-0.32,0.7232,-0.3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.2231236,37004,0,0,,-0.3258,0.7262,-0.3187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.2479815,37005,0,0,,-0.3239,0.7252,-0.3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.2729666,37006,0,0,,-0.3229,0.7262,-0.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.2983284,37007,0,0,,-0.3268,0.7242,-0.3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.3226976,37008,0,0,,-0.3288,0.7262,-0.3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.3475976,37009,0,0,,-0.3307,0.7291,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.3725808,37010,0,0,,-0.322,0.7193,-0.3229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.3983958,37011,0,0,,-0.3191,0.7232,-0.3239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.4315639,37012,0,0,,-0.3278,0.7243,-0.3254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.448293,37013,0,0,,-0.3307,0.7262,-0.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.4730346,37014,0,0,,-0.3327,0.7253,-0.3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.498122,37015,0,0,,-0.3297,0.7262,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.5230587,37016,0,0,,-0.3336,0.7301,-0.3412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.548053,37017,0,0,,-0.3365,0.7292,-0.3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.5731213,37018,0,0,,-0.3337,0.7252,-0.3401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.5977135,37019,0,0,,-0.3298,0.7223,-0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.6226225,37020,0,0,,-0.3268,0.7291,-0.3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.6477926,37021,0,0,,-0.3328,0.7233,-0.3422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.6726055,37022,0,0,,-0.3375,0.7321,-0.3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.698443,37023,0,0,,-0.3337,0.7282,-0.3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.723376,37024,0,0,,-0.3268,0.7281,-0.3365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.748268,37025,0,0,,-0.325,0.7222,-0.3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.7730522,37026,0,0,,-0.3201,0.7212,-0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.798602,37027,0,0,,-0.3162,0.7193,-0.3282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.8228972,37028,0,0,,-0.3153,0.7193,-0.3282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.8478541,37029,0,0,,-0.3182,0.7183,-0.3205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.8727696,37030,0,0,,-0.318,0.7271,-0.3239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.8977807,37031,0,0,,-0.3131,0.728,-0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.9226303,37032,0,0,,-0.3104,0.7183,-0.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.9484038,37033,0,0,,-0.3132,0.7241,-0.3171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.9733894,37034,0,0,,-0.3171,0.7212,-0.3205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525387.9983141,37035,0,0,,-0.3171,0.7203,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.023178,37036,0,0,,-0.3103,0.7202,-0.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.048977,37037,0,0,,-0.3113,0.7212,-0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.073048,37038,0,0,,-0.3181,0.7242,-0.3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.0981822,37039,0,0,,-0.323,0.7232,-0.3285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.1228495,37040,0,0,,-0.322,0.7252,-0.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.1478024,37041,0,0,,-0.319,0.729,-0.3284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.1727266,37042,0,0,,-0.3239,0.7301,-0.3298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.197532,37043,0,0,,-0.323,0.7261,-0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.222467,37044,0,0,,-0.3239,0.7291,-0.3342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.2485225,37045,0,0,,-0.321,0.7271,-0.3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.273241,37046,0,0,,-0.322,0.7251,-0.3418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.2981863,37047,0,0,,-0.3249,0.7281,-0.3441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.3233044,37048,0,0,,-0.3277,0.734,-0.3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.3482041,37049,0,0,,-0.3307,0.7311,-0.3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.3728633,37050,0,0,,-0.3366,0.7301,-0.3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.398023,37051,0,0,,-0.3356,0.733,-0.3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.4228754,37052,0,0,,-0.3404,0.7379,-0.3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.4479263,37053,0,0,,-0.3414,0.735,-0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.4728026,37054,0,0,,-0.3481,0.7419,-0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.4975517,37055,0,0,,-0.3502,0.736,-0.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.523596,37056,0,0,,-0.3492,0.738,-0.3773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.548456,37057,0,0,,-0.3473,0.735,-0.3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.573293,37058,0,0,,-0.3492,0.7399,-0.3829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.598165,37059,0,0,,-0.3521,0.7448,-0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.6229987,37060,0,0,,-0.3531,0.7399,-0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.6480584,37061,0,0,,-0.3532,0.736,-0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.6728885,37062,0,0,,-0.3513,0.7331,-0.3851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.6980696,37063,0,0,,-0.3522,0.7351,-0.3874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.7228367,37064,0,0,,-0.358,0.739,-0.3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.7477121,37065,0,0,,-0.3638,0.739,-0.3912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.7726748,37066,0,0,,-0.3628,0.7429,-0.3956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.7985802,37067,0,0,,-0.355,0.7429,-0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.8233888,37068,0,0,,-0.3532,0.7341,-0.3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.8483584,37069,0,0,,-0.358,0.74,-0.3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.8732018,37070,0,0,,-0.3628,0.7468,-0.3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.8982341,37071,0,0,,-0.3619,0.7429,-0.4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.923083,37072,0,0,,-0.3609,0.741,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.9480464,37073,0,0,,-0.3551,0.739,-0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.972925,37074,0,0,,-0.3474,0.734,-0.3871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646525388.9979348,37075,0,0,,-0.3433,0.7408,-0.3782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
